ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
11573,1,Mattbew,Boyl,Divorced,,1/24/1957,046-36-3315,51311.4,2665 92064420 1941,Washington DC,20020,859-545-0180
11573,0,Matthew,Boyle,Divorced,Black,1/24/1957,046-36-3315,51311.4,2665 9206 4420 1941,Washington DC,20020,859-545-0180
11575,1,Tynan,Dutzon,,Hispanic,4/29/1960,,56625.2,0725 4810 3254 4535,Washington DC,20017,
11575,0,Tynan,Dutson,Married,Hispanic,4/29/1960,026-78-3521,56625.2,0725 4810 3254 4535,Washington DC,20017,513-686-2690
1158,0,Benjamin,Vincent,Married,White,9/22/1969,180-83-6833,81396.7,2487 8059 3647 7827,Washington DC,20010,480-473-7655
11582,1,Harison,Hovfman,,Black,2/10/1965,,179510.7,3230 0387 4846 2489,Washington DC,20015,267-996-8503
11582,0,Harrison,Hoffman,Married,Black,2/10/1965,071-51-0805,179510.7,3230 0387 4846 2489,Washington DC,20015,267-996-8503
11596,0,Daniel,Gomulka,Never Married,Asian,8/28/1967,314-80-8609,64205.1,7100 4818 8248 9868,Washington DC,20015,574-752-4526
11600,0,Kyle,De peinder,Never Married,White,10/26/1972,203-25-8469,19656.2,0530 4791 9904 1422,Washington DC,20006,862-276-5531
11612,0,Natalie,Reid,Never Married,White,12/2/1974,175-16-9911,77837.4,0868 3794 0372 9765,Washington DC,20015,906-396-8906
11616,0,Meg,Mcsheffrey,Married,White,5/27/1974,462-98-7714,110218.3,8644 6326 5429 7625,Washington DC,20004,512-952-5079
11622,0,Joshua,Ploughman,Never Married,White,10/14/1982,094-57-0687,113317.3,0604 7916 5082 4968,Washington DC,20009,717-314-5334
11636,1,Connoah,Coulzon,Married,,9/19/1993,471-93-3255,NA,1920 2236 4022 0768,Washington DC,20011,212-664-5001
11636,0,Connor,Coulson,Married,White,9/19/1993,471-93-3255,70196.1,1920 2236 4022 0768,Washington DC,20011,212-664-5001
11639,0,Jasper,Mcphail,Married,Black,6/11/1959,676-69-8764,30307.9,2171 9859 3449 3986,Washington DC,20001,816-898-9460
11640,1,Ruby,Mattews,,,5/19/1964,118-13-2911,241760.8,1680 4154 37536 3689,Washington DC,20011,805-984-7106
11640,0,Ruby,Matthews,Never Married,White,5/19/1964,118-13-2911,241760.8,1680 4154 3756 3689,Washington DC,20011,805-984-7106
11653,1,Joahdan,Coady,Never Married,Hispanic,7/3/1993,344-48-7868,NA,3364 2061  0665 2211,Washington DC,20018,
11653,0,Jordan,Coady,Never Married,Hispanic,7/3/1993,344-48-7868,46478.9,3364 2061 0665 2211,Washington DC,20018,308-688-9268
11668,0,Alana,Bloomfield,Never Married,Black,10/30/1953,576-93-6440,49268.4,0187 2944 4948 9265,Washington DC,20013,442-018-3711
11672,0,Daniel,Jolly,Married,Black,3/29/1963,293-37-7423,11252.6,1466 0974 3513 6656,Washington DC,20006,207-158-8580
11683,0,Leo,Trowse,Married,White,11/26/1987,187-10-2905,16009.8,5810 2723 3458 8446,Washington DC,20006,206-273-4488
11686,1,Caidlin,Yost,Divorced,,2/17/1973,,219483.8,0518 86234 5575 1784,Washington DC,20004,832-170-8630
11686,0,Caitlin,Yost,Divorced,White,2/17/1973,112-79-8886,219483.8,0518 8623 5575 1784,Washington DC,20004,832-170-8630
1169,0,Brooklyn,Blacklow,Divorced,White,9/6/1968,535-72-2926,138687.2,4777 1011 0230 8939,Washington DC,20013,417-259-5692
11695,0,Charlotte,Green,Married,Black,8/6/1950,704-32-9893,78170.7,2620 6884 9163 6207,Washington DC,20006,817-807-0786
11702,0,Campbell,Wheatley,Widowed,Black,5/29/1997,627-91-8313,104249.2,2806 6813 2446 4963,Washington DC,20013,312-032-5275
11711,0,Carlin,Clarke,Married,White,9/25/1966,411-69-8636,35015.9,8552 3285 2685 2042,Washington DC,20022,346-517-4731
11716,1,Emiili,Ekan,Widowed,White,10/6/1964,499-60-7780,147338.3,4110 727 5876 3550,Washington DC,20010,
11716,0,Emiily,Egan,Widowed,White,10/6/1964,499-60-7780,147338.3,4110 7274 5876 3550,Washington DC,20010,925-284-4117
11719,1,Isabrella,Rid,Never Married,Black,7/29/1987,,58354,6330 010 2992 2940,Washington DC,20001,213-713-9363
11719,0,Isabella,Reid,Never Married,Black,7/29/1987,685-99-5295,58354,6330 0810 2992 2940,Washington DC,20001,213-713-9363
11726,0,Marianne,Coleman,Married,White,8/5/1969,140-46-4054,85023.4,9673 4300 5229 8108,Washington DC,20004,507-918-2786
11730,0,Thomas,Drechsler,Never Married,White,5/7/1963,705-32-1848,72127.9,1937 0838 6251 7865,Washington DC,20003,562-258-9575
11733,1,Molly,Zordan,Never Married,White,7/26/1996,,NA,7353 9250 332 0246,Washington DC,20016,
11733,0,Molly,Zordan,Never Married,White,7/26/1996,076-43-3447,34154.2,7353 9250 3332 0246,Washington DC,20016,650-648-4325
11743,0,Annabelle,Campbell,Married,White,8/26/1977,433-73-0263,31621.9,1263 4905 4960 9376,Washington DC,20019,956-978-7715
1175,0,Callie,Seychell,Widowed,White,11/22/1965,670-65-2956,85264,1724 3916 1534 5129,Washington DC,20022,908-653-4643
11752,0,Finn,Rundle,Never Married,Black,1/29/1996,723-14-6008,48870,3411 9959 3115 8090,Washington DC,20005,423-895-0858
11764,0,Molly,Nappo,Widowed,White,8/11/1957,456-99-1051,64489.9,7887 3704 2941 3376,Washington DC,20008,860-142-8481
11779,0,Shane,Dunnicliff,Married,Hispanic,6/27/1993,485-63-3134,89870,0701 8012 3341 4613,Washington DC,20004,530-345-7670
11781,0,Alexandra,Southgate,Married,White,3/21/1987,462-36-2481,36360.5,6787 3525 6262 9532,Washington DC,20002,872-473-9627
11790,1,Ashli,Canpbell,Never Married,White,4/2/1956,153-54-6109,NA,4969 038 3277 1025,Washington DC,20010,848-313-9577
11790,0,Ashlie,Campbell,Never Married,White,4/2/1956,153-54-6109,307530.3,4969 0380 3277 1025,Washington DC,20010,848-313-9577
11794,0,Callum,White,Widowed,White,2/11/1983,603-40-7165,119712.2,0841 5992 8543 6080,Washington DC,20022,315-487-1638
11809,0,Chase,Mrosek,Never Married,Black,4/14/1954,059-04-3996,48216.1,0584 2705 5436 4183,Washington DC,20022,614-030-1654
1181,1,Jackston,Brock,Never Married,Asian,10/1/1971,563-43-5904,NA,3493 5805 8943 177,Washington DC,20001,
1181,0,Jackson,Brock,Never Married,Asian,10/1/1971,563-43-5904,75194.8,3493 5805 8943 1778,Washington DC,20001,201-278-9170
11817,1,Alexanera,Birtisel,Never Married,White,2/27/1978,378-65-6125,29366.7,2468 2886 00517 9252,Washington DC,20016,
11817,0,Alexandra,Birthisel,Never Married,White,2/27/1978,378-65-6125,29366.7,2468 2886 0051 9252,Washington DC,20016,380-121-4139
11820,1,Annapel,Andersch,Never Married,White,1/1/1964,111-13-1448,NA,4897 5094 83323079,Washington DC,20006,
11820,0,Annabel,Andersch,Never Married,White,1/1/1964,111-13-1448,81142.2,4897 5094 8332 3079,Washington DC,20006,978-934-6866
11822,0,Ella,Dixon,Widowed,White,7/6/1974,365-05-1727,91907.1,5170 9684 3631 9741,Washington DC,20005,804-449-2171
11828,0,Damien,Fernando,Never Married,White,3/14/1981,246-21-2804,199661,5805 4971 2720 5588,Washington DC,20007,321-626-2704
11830,1,Macoahmack,Cuahry,Married,,4/29/1963,120-79-6391,53667.1,7445 979 6362 2497,Washington DC,20010,601-696-2811
11830,0,Macormack,Curry,Married,White,4/29/1963,120-79-6391,53667.1,7445 9779 6362 2497,Washington DC,20010,601-696-2811
11849,0,Ryan,Green,Married,White,1/4/1975,063-54-1750,48523.6,9154 1595 6842 2177,Washington DC,20020,713-573-1221
11855,1,Alexander,Madigan,Married,,7/27/1994,479-38-4750,NA,2491 26585 1282 3666,Washington DC,20010,
11855,0,Alexander,Madigan,Married,White,7/27/1994,479-38-4750,153019.1,2491 6585 1282 3666,Washington DC,20010,623-360-1453
1186,1,Charlez,Webb,Never Married,,6/30/1969,622-97-7887,NA,0270 3437 9632 4558,Washington DC,20013,
1186,0,Charles,Webb,Never Married,White,6/30/1969,622-97-7887,25193.4,0270 3437 9632 4558,Washington DC,20013,816-091-6604
11863,0,Tyler,Beattie,Never Married,Black,2/18/1996,595-87-1525,20085.1,6956 7441 4680 9292,Washington DC,20011,618-984-6776
11864,0,Jessica,Moody,Married,White,1/14/1957,379-20-8372,79603.6,1299 2569 1992 3245,Washington DC,20009,240-439-4311
11867,1,Sdella,Oolgaard-snijder,Widowed,,1/24/1976,014-56-5101,60248.3,0768 59039 0931 3911,Washington DC,20016,
11867,0,Stella,Oolgaard-snijder,Widowed,White,1/24/1976,014-56-5101,60248.3,0768 5909 0931 3911,Washington DC,20016,765-743-2302
11868,0,Jack,Gillard,Divorced,White,12/7/1969,016-99-6690,31620.4,2884 7547 2730 0987,Washington DC,20016,831-622-8752
11870,1,Stephanie,Morrison,,Hispanic,7/12/1977,,NA,7172 3419 1019 6977,Washington DC,20008,
11870,0,Stephanie,Morrison,Divorced,Hispanic,7/12/1977,256-68-2108,70337.5,7172 3419 1019 6977,Washington DC,20008,626-448-9679
11871,0,Chelsea,Formichella,Never Married,White,4/25/1993,623-54-0681,199192.5,9018 6339 3795 8579,Washington DC,20018,603-191-7121
11872,0,Tansy,Haar,Married,White,3/23/1958,143-46-5853,37715.8,8714 6831 3792 0392,Washington DC,20008,201-277-1510
11877,0,Kristo,Excell,Married,White,1/14/1996,696-72-4093,44825.2,5960 1795 9127 0830,Washington DC,20017,515-711-7293
11882,1,Ryyan,White,Married,White,10/30/1975,,NA,2843 9260 12562 3479,Washington DC,20001,360-318-6224
11882,0,Ryan,White,Married,White,10/30/1975,385-30-8612,138617.2,2843 9260 1562 3479,Washington DC,20001,360-318-6224
11887,0,Luke,White,Married,White,9/30/1982,251-70-8400,14410.5,6697 2019 6673 4825,Washington DC,20007,330-975-3736
1189,0,Laura,Paterson,Married,Black,4/4/1990,123-18-5721,14853.3,0133 3595 8452 9794,Washington DC,20005,806-985-0468
11890,1,Aarn,Taroocki,,Black,11/30/1971,481-34-9714,NA,6003 3764 0020 9299,Washington DC,20022,972-972-4684
11890,0,Aaron,Tarooki,Married,Black,11/30/1971,481-34-9714,14015.8,6003 3764 0020 9299,Washington DC,20022,972-972-4684
1190,0,Travis,Gehling,Married,White,6/21/1968,367-72-4917,109113.5,4503 9435 6299 4829,Washington DC,20008,949-942-3799
11901,0,Jacob,Whallin,Never Married,Hispanic,10/29/1958,486-95-1979,23885.4,5610 7478 8324 0719,Washington DC,20018,831-817-4851
11907,1,Beloa,Webb,,Hispanic,6/6/1982,118-83-4589,48447.4,4174 6712 19151 1903,Washington DC,20002,
11907,0,Bella,Webb,Married,Hispanic,6/6/1982,118-83-4589,48447.4,4174 6712 1151 1903,Washington DC,20002,430-834-0936
11917,0,Kirra,Coxon,Married,Black,2/25/1997,513-80-8743,26287.5,4814 1400 6522 8117,Washington DC,20011,228-109-0834
11919,1,Shqe,Roche,,White,5/29/1961,642-20-7192,NA,1618 3660 318 9455,Washington DC,20020,929-589-1315
11919,0,Shae,Roche,Married,White,5/29/1961,642-20-7192,41971.6,1618 3660 3128 9455,Washington DC,20020,929-589-1315
1192,0,Sonja,Browne,Married,White,9/16/1986,350-73-7788,56331.8,4175 7027 8616 7307,Washington DC,20015,646-574-5691
11922,0,Aiden,Warnock,Married,White,3/19/1972,618-53-2301,60175.6,5570 4356 9052 5614,Washington DC,20006,413-653-8180
11923,1,Kai,Wagnidz,Never Married,White,12/18/1961,,140760.2,7704 17987705 2224,Washington DC,20020,
11923,0,Kai,Wagnitz,Never Married,White,12/18/1961,411-34-1036,140760.2,7704 1798 7705 2224,Washington DC,20020,415-937-7911
11924,0,Kristo,Shelley,Married,Black,12/14/1957,386-77-0562,54431,1591 8172 1864 3265,Washington DC,20006,717-717-3306
11927,1,Lynae,Bishop,,White,2/2/1948,,NA,60821 9354 6214 3293,Washington DC,20013,619-933-4426
11927,0,Lynae,Bishop,Married,White,2/2/1948,094-28-9878,76998.8,6021 9354 6214 3293,Washington DC,20013,619-933-4426
11928,1,Asht0n,Mason,Married,,11/16/1979,063-76-3484,50800.9,7464 427 5799 5120,Washington DC,20004,
11928,0,Ashton,Mason,Married,White,11/16/1979,063-76-3484,50800.9,7464 4427 5799 5120,Washington DC,20004,908-014-0053
11938,0,Stelio,Papageorgiou,Married,White,5/25/1980,148-16-2178,13917.5,8207 3862 2430 1219,Washington DC,20019,304-746-1379
1194,0,Aidyn,Mcdermid,Never Married,White,6/24/1981,599-14-4214,11002.2,5885 2833 5599 4331,Washington DC,20004,253-155-8361
11943,0,Jacinta,Feneley,Never Married,Hispanic,8/13/1950,266-68-5973,51246.8,9981 4633 2042 0872,Washington DC,20016,209-194-1473
11952,1,Talissa,Roccatti,Married,,12/6/1967,392-92-0929,NA,6156 72787 2384 5895,Washington DC,20005,
11952,0,Talissa,Roccatti,Married,Hispanic,12/6/1967,392-92-0929,77976.7,6156 7287 2384 5895,Washington DC,20005,702-203-7875
11954,1,James,Crouch,,White,8/8/1960,206-94-2273,NA,342 8683 1340 9676,Washington DC,20018,
11954,0,James,Crouch,Married,White,8/8/1960,206-94-2273,60459.5,3424 8683 1340 9676,Washington DC,20018,251-559-4870
11958,0,Jessica,Rasic,Married,Hispanic,3/17/1964,308-23-4370,70258,2773 8601 3515 5360,Washington DC,20005,315-359-5231
11960,0,Benjamin,Green,Never Married,White,6/15/1980,230-22-9298,33436.8,8948 5628 2257 4405,Washington DC,20009,727-842-6247
11962,0,Jessica,Bullock,Never Married,White,12/8/1947,147-87-8229,94057.8,2176 9463 8962 5386,Washington DC,20017,563-532-9532
11964,0,Sam,Donegan,Never Married,White,3/15/1983,498-48-8126,86275.9,0359 0696 2902 0155,Washington DC,20005,551-466-0783
11968,0,Anneliese,Gazzola,Married,Hispanic,6/24/1963,090-91-1472,48315.6,0555 2638 8869 2020,Washington DC,20012,802-826-5236
11975,1,Michaela,Twigg-payterson,Married,,12/28/1969,088-37-1948,NA,5552 934 4984 1386,Washington DC,20018,661-169-8569
11975,0,Michaela,Twigg-patterson,Married,White,12/28/1969,088-37-1948,57295.8,5552 9354 4984 1386,Washington DC,20018,661-169-8569
11979,1,Loclan,Walkley,Widowed,White,2/26/1953,,69523.6,3065 44980 7718 1678,Washington DC,20020,
11979,0,Lochlan,Walkley,Widowed,White,2/26/1953,573-92-7724,69523.6,3065 4980 7718 1678,Washington DC,20020,239-354-4586
11981,0,Adam,Green,Married,White,8/17/1947,051-82-8432,64018.3,1179 7133 7626 0249,Washington DC,20002,620-712-5441
11983,1,Japser,Tin,,White,3/18/1972,226-48-8222,66327.5,1098 5436 8276 7453,Washington DC,20019,
11983,0,Jasper,Twin,Married,White,3/18/1972,226-48-8222,66327.5,1098 5436 8276 7453,Washington DC,20019,636-250-2098
1199,0,Tai,Huddy,Married,White,6/8/1956,727-37-2816,124876.6,2438 7389 7780 2804,Washington DC,20011,337-551-9527
11995,1,Kane,Zimmeahmann,Never Married,,7/25/1949,,43154.9,0622 6248 3158 31541,Washington DC,20015,534-379-1896
11995,0,Kane,Zimmermann,Never Married,White,7/25/1949,549-97-1137,43154.9,0622 6248 3158 3151,Washington DC,20015,534-379-1896
11998,0,Hannah,Matson,Married,White,7/28/1962,427-20-9572,98106.5,0694 2173 5530 0301,Washington DC,20017,765-561-3230
11999,0,Joshua,Lusted,Married,Hispanic,12/25/1987,320-83-2247,27116.9,4630 9704 2631 3644,Washington DC,20001,239-042-1216
12005,0,Jacinta,Walpole,Never Married,White,9/16/1990,445-76-6594,69188.4,9484 6501 6869 5193,Washington DC,20002,954-606-5005
12006,0,Archie,Schumann,Never Married,Hispanic,4/24/1996,278-80-4179,52875.7,5411 3522 6711 7484,Washington DC,20005,630-208-8188
12007,0,Benjamin,Zoanetti,Married,Hispanic,3/23/1958,071-02-4849,97224.7,8261 2734 6252 5991,Washington DC,20016,614-861-5428
1202,0,Sophie,Green,Never Married,White,9/21/1966,248-64-0779,39386,4168 3795 9225 7743,Washington DC,20013,623-616-7836
12021,1,Ned,Whitesman,Married,,6/7/1980,,34865.6,3605 5129 9631 41126,Washington DC,20012,
12021,0,Ned,Whitesman,Married,White,6/7/1980,306-58-9209,34865.6,3605 5129 9631 4126,Washington DC,20012,601-395-0521
12024,0,Liam,Miles,Married,White,5/15/1990,612-98-6348,44631,5595 8555 8147 9648,Washington DC,20018,406-396-6865
12032,0,Joshua,Zbierski,Married,White,12/8/1975,494-98-7774,47250.4,9538 3725 8891 8871,Washington DC,20015,720-623-4919
12043,0,Braedon,Longo,Married,Hispanic,6/28/1953,386-59-7486,104293.2,8078 4528 0983 9238,Washington DC,20019,713-199-6960
12044,0,Ryan,Sporn,Never Married,White,9/4/1964,562-87-4841,76310.7,8729 8899 9977 4285,Washington DC,20020,303-419-6329
12045,1,Kaitoin,Iakopetta,,,4/23/1987,370-96-0723,105426.6,7004 1862 4689 9159,Washington DC,20008,938-821-4908
12045,0,Kaitlin,Iacopetta,Widowed,Hispanic,4/23/1987,370-96-0723,105426.6,7004 1862 4689 9159,Washington DC,20008,938-821-4908
12046,0,Jack,White,Never Married,White,2/28/1983,196-15-6565,45946.5,7645 6982 6950 5763,Washington DC,20008,620-458-2466
12047,1,Kylee,Trekloan,Married,White,2/6/1985,253-16-3190,NA,4273 3627 92858 1280,Washington DC,20002,
12047,0,Kylee,Tregloan,Married,White,2/6/1985,253-16-3190,94434,4273 3627 9258 1280,Washington DC,20002,817-561-4446
12058,0,Charlotte,Clarke,Married,White,9/27/1993,092-87-0648,92307.1,4787 0982 3237 5777,Washington DC,20020,848-046-7613
12065,1,Keaton,Shepherd,Never Married,,2/3/1969,,NA,0215 5821 3425 8489,Washington DC,20009,
12065,0,Keaton,Shepherd,Never Married,White,2/3/1969,324-42-0560,11183.7,0215 5821 3425 8489,Washington DC,20009,760-862-3256
12068,1,Mitchell,Emott,Widowed,,12/15/1947,,36265.2,7233 1882 3643 7159,Washington DC,20016,
12068,0,Mitchell,Emmott,Widowed,White,12/15/1947,531-94-2443,36265.2,7233 1882 3643 7159,Washington DC,20016,734-359-1323
12074,0,Chloe,Badger,Never Married,White,5/10/1964,353-65-5651,77404.7,6094 8276 6919 4138,Washington DC,20009,901-994-4612
12076,0,Ethan,Finlay,Married,Asian,11/10/1990,320-92-8975,34705.2,5630 9872 7826 1724,Washington DC,20013,858-467-3914
12077,1,Seth,Etcell,Married,,2/8/1969,093-84-3256,NA,132 9618 6635 1180,Washington DC,20001,267-977-5962
12077,0,Seth,Etchell,Married,Hispanic,2/8/1969,093-84-3256,47878.4,1132 9618 6635 1180,Washington DC,20001,267-977-5962
12078,1,Thomast,Sumption,,,7/9/1992,,187349.4,9630 1157 1377 8934,Washington DC,20015,716-466-2045
12078,0,Thomas,Sumption,Married,Black,7/9/1992,463-35-6906,187349.4,9630 1157 1377 8934,Washington DC,20015,716-466-2045
12081,1,Keziah,Bissett,,White,10/25/1963,,NA,3495 2423 228 0656,Washington DC,20002,717-886-5396
12081,0,Keziah,Bissett,Never Married,White,10/25/1963,418-79-1952,32400.7,3495 2423 2628 0656,Washington DC,20002,717-886-5396
12085,0,Cameron,Varcoe,Married,White,7/5/1983,386-45-8075,95699.4,9744 3152 4083 6360,Washington DC,20012,985-759-6823
12096,0,Amber,Obersteller,Widowed,White,10/28/1956,236-65-4812,121163.4,2032 8680 0805 9280,Washington DC,20002,734-555-1831
12099,0,Jordan,Weetra,Widowed,Hispanic,12/20/1981,651-15-0336,87981.9,5466 7901 9755 2202,Washington DC,20006,312-208-1448
1210,0,Chelsie,Green,Married,White,3/24/1961,313-01-4041,28616.5,7491 9678 5537 1152,Washington DC,20022,985-075-9463
12100,1,Vianka,Madigan,,Hispanic,7/4/1990,228-12-1112,NA,5260 537 8275 8589,Washington DC,20001,520-500-5451
12100,0,Vianca,Madigan,Married,Hispanic,7/4/1990,228-12-1112,40101.5,5260 5357 8275 8589,Washington DC,20001,520-500-5451
12101,1,Belinta,Ido,Widowed,White,8/16/1970,594-89-5202,NA,3580 9587 67107 6964,Washington DC,20009,814-090-7745
12101,0,Belinda,Ito,Widowed,White,8/16/1970,594-89-5202,56449.1,3580 9587 6107 6964,Washington DC,20009,814-090-7745
12103,0,Jacinta,Caire,Married,White,3/18/1963,124-56-4745,42708.9,6019 9577 4270 3202,Washington DC,20009,435-500-4788
12111,0,Mitchell,Lock,Never Married,White,11/19/1951,576-69-7913,60356.7,1369 1335 9783 6076,Washington DC,20015,903-449-2082
12113,0,Hayley,Green,Never Married,White,7/25/1951,185-68-1734,27297.4,1077 0956 0887 4331,Washington DC,20003,442-687-0316
12114,1,Caleb,Rees,,White,11/5/1994,,27074.8,3818 142 4 7441 9336,Washington DC,20018,
12114,0,Caleb,Rees,Divorced,White,11/5/1994,319-44-8707,27074.8,3818 1424 7441 9336,Washington DC,20018,862-951-2059
12118,1,Sofie,Goldsworty,,Black,3/14/1973,659-74-0077,130478.6,1834 86860 3941 7158,Washington DC,20006,409-215-2837
12118,0,Sophie,Goldsworthy,Never Married,Black,3/14/1973,659-74-0077,130478.6,1834 8686 3941 7158,Washington DC,20006,409-215-2837
12120,1,Ethan,Gr0sser,Married,,4/11/1978,,227816.2,2483 3352 1813 1119,Washington DC,20002,
12120,0,Ethan,Grosser,Married,White,4/11/1978,557-44-5772,227816.2,2483 3352 1813 1119,Washington DC,20002,706-503-6750
12128,1,Tansy,Allegretto,,Hispanic,3/1/1992,092-03-9382,NA,4289 6601 5887 256,Washington DC,20006,
12128,0,Tansy,Allegretto,Married,Hispanic,3/1/1992,092-03-9382,98236.4,4289 6601 5887 2456,Washington DC,20006,609-755-5794
1213,0,Ruby,Ferrar,Never Married,White,12/16/1957,553-60-2544,157900.7,8023 0101 1878 0974,Washington DC,20013,513-371-7096
12131,0,Simone,Campain,Married,White,1/19/1974,700-44-0820,30023.9,9048 5848 2494 3640,Washington DC,20018,854-139-2761
12137,0,Barnaby,Tuit,Married,White,4/10/1978,295-06-6324,43560.4,0567 7938 8427 1738,Washington DC,20009,252-690-9432
12141,1,Ky|e,Kiosses,Married,White,12/20/1984,026-48-6143,NA,6618 9345 69222 2682,Washington DC,20019,
12141,0,Kyle,Kiosses,Married,White,12/20/1984,026-48-6143,34367,6618 9345 6922 2682,Washington DC,20019,307-584-8697
12143,0,Thomas,Inglese,Married,Hispanic,10/9/1960,382-17-5089,97211.3,9744 5762 0316 1540,Washington DC,20012,914-024-5944
12144,1,Ela,Noble,Never Married,White,6/17/1996,035-63-4002,NA,7399 5352 98697 1179,Washington DC,20002,
12144,0,Ella,Noble,Never Married,White,6/17/1996,035-63-4002,184255.2,7399 5352 9867 1179,Washington DC,20002,337-887-5292
12148,1,Dante,Braithwaite,Widowed,Hispanic,2/20/1957,,NA,1079 8737 2133 85592,Washington DC,20003,
