ID,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,ZIP Code,Telephone Number
rec-1050-org,Erin,Mazurek,Never Married,Hispanic,03/09/1968,522-28-5206,178182.8,5660 7069 2788 4088,90003,985-933-7998
rec-1051-dup-0,Liam,Azpinall,,White,04/14/1981,,,2041 4879 6955 7759,90006,443-043-6202
rec-1051-org,Liam,Aspinall,Married,White,04/14/1981,690-35-5881,137709.5,2041 4879 6955 7759,90006,443-043-6202
rec-1052-dup-0,Ely,Moshos,,,05/23/1986,143-25-1173,160528.1,7361 3300 4276 0741,90019,
rec-1052-org,Elijah,Moshos,Married,White,05/23/1986,143-25-1173,160528.1,7361 3300 4276 0741,90019,541-220-4700
rec-1053-org,Rosie,Wiseman,Divorced,White,05/27/1978,347-65-6915,96977.6,8446 4639 8113 8365,90019,878-368-0704
rec-1054-org,Montana,Rudd,Married,White,02/16/1985,668-63-3300,91039.3,2775 1799 5938 4643,90001,503-480-3285
rec-1055-org,Jessie,Dakin,Married,White,05/24/1984,612-48-4820,56649.9,4948 5126 4572 7176,90004,732-059-7179
rec-1056-dup-0,Jakson,Vikoah,Married,,05/23/1972,215-80-7951,56837.3,1578 4889 7206 58753,90011,325-249-6870
rec-1056-org,Jackson,Vikor,Married,White,05/23/1972,215-80-7951,56837.3,1578 4889 7206 8753,90011,325-249-6870
rec-1057-dup-0,Sofie,Hennigs,Married,White,12/18/1992,,,2477 9398 457 6670,90008,364-883-8036
rec-1057-org,Sophie,Hennigs,Married,White,12/18/1992,344-55-8028,50071.7,2477 9398 4557 6670,90008,364-883-8036
rec-1058-dup-0,Joel,Cocrane,Divorced,,08/08/1954,602-46-5483,,8832 6992 1846 5331,90001,
rec-1058-org,Joel,Cochrane,Divorced,Others,08/08/1954,602-46-5483,33678.1,8832 6992 1846 5331,90001,661-515-5198
rec-1059-dup-0,Jamej,Chandler,Married,Black,09/19/1996,152-88-4343,,8175 1615 822 3477,90015,
rec-1059-org,James,Chandler,Married,Black,09/19/1996,152-88-4343,15742.2,8175 1615 8922 3477,90015,719-590-4536
rec-106-org,Dominic,Folmer,Divorced,White,01/05/1967,686-37-8539,60503.9,0249 0723 9982 6300,90002,303-659-5932
rec-1060-dup-0,Benefict,Nguyen,,,07/28/1958,210-50-1442,85115.4,4097 2177 95631 0989,90014,678-842-6135
rec-1060-org,Benedict,Nguyen,Never Married,White,07/28/1958,210-50-1442,85115.4,4097 2177 9531 0989,90014,678-842-6135
rec-1061-org,Ruby,Snoad,Divorced,Hispanic,05/22/1997,213-44-1299,52165.1,2474 7202 2708 7228,90012,239-496-6175
rec-1062-org,Luke,Coulson,Never Married,White,09/27/1980,127-75-3339,57966.9,0471 4326 9242 5315,90001,585-822-5485
rec-1063-org,Jayden,Van zanden,Never Married,Black,09/04/1958,053-19-6825,97788.9,8909 6368 3568 2577,90001,978-263-5356
rec-1064-dup-0,Keira,Felminkham,Never Married,,09/21/1967,334-52-1479,,7624 0036 091 1187,90017,312-902-4796
rec-1064-org,Keira,Felmingham,Never Married,Hispanic,09/21/1967,334-52-1479,29244.0,7624 0036 0916 1187,90017,312-902-4796
rec-1065-dup-0,Lahclan,Clarke,Never Married,,06/15/1988,368-41-1327,31103.2,6133 5659 9950 726,90005,
rec-1065-org,Lachlan,Clarke,Never Married,White,06/15/1988,368-41-1327,31103.2,6133 5659 9950 7926,90005,508-842-6029
rec-1066-dup-0,Kieren,Torpe,Married,White,04/04/1955,,,9666 3667 505 0905,90015,415-066-1345
rec-1066-org,Kieren,Thorpe,Married,White,04/04/1955,579-51-7618,102962.0,9666 3667 7505 0905,90015,415-066-1345
rec-1067-org,Ajay,Green,Never Married,Hispanic,08/24/1961,458-26-7583,92123.0,2641 4703 2273 1180,90016,878-090-1716
rec-1068-org,Cooper,Thorpe,Married,White,07/19/1985,695-60-6769,63468.6,1353 9967 2349 1892,90020,512-992-7838
rec-1069-org,Joel,Wynne,Never Married,White,02/03/1947,054-57-6581,42494.9,2564 9036 6785 9485,90013,508-753-4711
rec-107-dup-0,Willian,White,Married,Black,03/21/1973,,75399.7,0030 1804 842 8265,90015,
rec-107-org,William,White,Married,Black,03/21/1973,164-29-7030,75399.7,0030 1804 8042 8265,90015,786-029-0851
rec-1070-org,Jackson,Herbert,Married,Black,01/29/1966,338-06-9200,427654.8,8778 0659 7752 0220,90001,458-614-2697
rec-1071-dup-0,Tara,Corrie,Married,,09/19/1990,,,3970 2344 780 6249,90004,334-593-5289
rec-1071-org,Tara,Corrie,Married,Black,09/19/1990,125-53-1634,67231.0,3970 2344 9780 6249,90004,334-593-5289
rec-1072-org,Luke,Garden,Never Married,White,03/05/1983,378-96-8115,50046.8,0846 6719 9603 7407,90014,205-145-2826
rec-1073-org,Kai,Robson,Married,White,09/26/1968,467-86-2652,105700.8,3050 1627 2344 0618,90004,808-487-5079
rec-1074-org,Molly,Marshman,Married,Asian,03/28/1976,211-60-9396,95157.0,5582 9417 9913 7949,90016,612-471-2674
rec-1075-org,Tayla,Spakianos,Never Married,White,09/26/1974,071-48-6188,46766.7,6485 1404 2045 5080,90006,623-831-1215
rec-1076-org,Samuel,Reid,Never Married,White,11/08/1986,514-77-8081,23612.4,8986 7661 7031 5170,90004,818-525-9772
rec-1077-dup-0,Sean,Steecl,Married,,09/20/1990,,,0011 3394 3794 3955,90007,610-233-6314
rec-1077-org,Sean,Steed,Married,Hispanic,09/20/1990,096-40-6749,187514.9,0011 3394 3794 3955,90007,610-233-6314
rec-1078-org,Jaxson,Capurso,Never Married,White,09/10/1991,288-66-2864,42707.4,9759 0944 3245 9860,90009,609-387-4885
rec-1079-dup-0,Alison,Lodge,,,02/22/1995,690-57-6407,,7617 2717 6481 48271,90008,360-328-6888
rec-1079-org,Alison,Lodge,Married,White,02/22/1995,690-57-6407,91207.8,7617 2717 6481 8271,90008,360-328-6888
rec-108-org,Jessica,Tiedemann,Married,White,09/08/1960,413-49-5890,78777.6,8940 3466 3165 4155,90011,972-247-5210
rec-1080-org,Harrison,Gasparin,Married,Asian,11/03/1955,605-59-3569,89422.5,5932 5102 9405 2344,90001,573-339-3453
rec-1081-org,Flynn,Matthews,Married,White,05/13/1948,073-77-2906,44274.8,9908 6349 1664 7830,90015,803-302-7401
rec-1082-dup-0,Ela,Mccracken,Married,,08/18/1955,,37826.7,6039 2987 55116 2772,90012,219-586-4193
rec-1082-org,Ella,Mccracken,Married,Hispanic,08/18/1955,377-19-5399,37826.7,6039 2987 5116 2772,90012,219-586-4193
rec-1083-dup-0,Daniek,Miles,Never Married,White,07/23/1989,,,9963 2513 06937 7301,90002,404-614-4439
rec-1083-org,Daniel,Miles,Never Married,White,07/23/1989,282-55-8362,36452.7,9963 2513 6937 7301,90002,404-614-4439
rec-1084-org,Sophie,Laanekorb,Divorced,Asian,07/09/1957,488-83-0809,126423.4,0209 1887 8790 5042,90006,407-546-5344
rec-1085-org,Joshua,Wooley,Never Married,White,01/05/1977,663-55-8472,25671.4,6101 9893 9131 7330,90010,947-606-8254
rec-1086-dup-0,Mitchell,Dundovik,Married,,01/20/1995,,,9760 0253 6178 0232,90001,669-305-3265
rec-1086-org,Mitchell,Dundovic,Married,White,01/20/1995,723-11-3498,94050.4,9760 0253 6178 0232,90001,669-305-3265
rec-1087-org,Alyssa,Kingsley,Married,Black,04/14/1982,350-99-5926,39144.7,0893 4966 0516 5680,90015,323-474-3773
rec-1088-org,Chloe,Herbert,Married,White,08/28/1974,025-01-3151,101445.6,6006 2675 3144 8354,90009,559-923-0902
rec-1089-org,Charlotte,Brining,Married,White,04/24/1952,378-47-2093,74796.2,9932 9741 9928 5579,90016,513-125-1253
rec-109-dup-0,Katherine,Stephenson,Never Married,,03/12/1948,,35415.2,8785 521 0218 4315,90005,
rec-109-org,Katherine,Stephenson,Never Married,White,03/12/1948,262-73-2168,35415.2,8785 5271 0218 4315,90005,315-276-3611
rec-1090-org,Madison,Rundle,Married,Black,03/04/1988,397-79-6747,51758.5,1873 3463 4065 1565,90011,616-810-1746
rec-1091-org,Imogen,Lowe,Married,White,10/11/1992,305-97-9184,92328.0,1365 9232 8731 8987,90012,574-310-3079
rec-1092-org,Alice,Riddell,Married,White,03/19/1986,481-16-4984,76518.3,6207 1238 3133 9632,90015,563-847-8764
rec-1093-dup-0,Kyle,Sa7l,,Asian,04/14/1964,,63262.2,0374 90238 7429 2873,90019,720-002-6065
rec-1093-org,Kyle,Saul,Married,Asian,04/14/1964,127-14-4695,63262.2,0374 9238 7429 2873,90019,720-002-6065
rec-1094-dup-0,Jaylob,Biscoe,Married,Hispanic,06/20/1956,,,0219 2557 6767 8816,90017,
rec-1094-org,Jaykob,Biscoe,Married,Hispanic,06/20/1956,513-87-9450,51448.9,0219 2557 6767 8816,90017,262-619-6781
rec-1095-org,Alexandra,Sleightholme,Married,White,11/08/1980,657-03-4255,20007.1,8826 2366 4554 5390,90009,314-465-9241
rec-1096-org,Sophie,Spargo,Divorced,White,01/03/1960,152-02-5555,21390.8,6918 3836 4123 9199,90013,214-682-5255
rec-1097-org,Ayden,Fitzpatrick,Married,White,05/27/1987,639-15-0226,115413.5,7218 3341 7719 3875,90002,720-079-0192
rec-1098-org,Devan,Herbert,Married,Hispanic,06/09/1964,191-12-0593,99125.3,2649 1387 7128 9971,90001,785-674-5651
rec-1099-org,Teal,Buhagiar,Married,White,01/10/1973,060-36-9190,71971.0,8896 4454 0822 0570,90012,615-453-5369
rec-110-dup-0,Ma,Campbell,Married,White,09/05/1988,368-69-1065,,2784 38766 1812 5628,90012,
rec-110-org,Max,Campbell,Married,White,09/05/1988,368-69-1065,67367.3,2784 3766 1812 5628,90012,769-853-4764
rec-1100-dup-0,Lusi,Saumi,Married,,12/11/1956,411-54-5700,,3810 6021 8225 7711,90014,
rec-1100-org,Lucy,Saumi,Married,White,12/11/1956,411-54-5700,72118.8,3810 6021 8225 7711,90014,765-072-4369
rec-1101-dup-0,Chloe,Wilkins,,,05/26/1990,669-54-3844,,8430 3571 880 2682,90017,302-614-8250
rec-1101-org,Chloe,Wilkins,Divorced,White,05/26/1990,669-54-3844,23383.5,8430 3571 8801 2682,90017,302-614-8250
rec-1102-org,Bailey,Gregorovic,Never Married,White,03/24/1955,660-02-4265,16744.7,4502 2036 9665 4403,90010,843-544-2490
rec-1103-org,William,Delledonne,Married,Asian,12/10/1952,194-16-5240,64669.6,7409 3293 4684 7773,90019,201-573-7995
rec-1104-org,Nicholas,La falce,Divorced,White,05/16/1984,478-05-7062,21682.2,1022 6098 9360 7473,90020,603-825-5158
rec-1105-org,Tegan,Veerhuis,Married,White,05/15/1985,624-04-1675,42430.5,2497 3605 3340 3434,90013,909-063-6312
rec-1106-org,Jordan,Reid,Married,White,02/10/1994,125-03-1790,25922.0,0345 5891 2562 8637,90008,609-906-7158
rec-1107-org,Jack,Bradshaw,Divorced,White,09/24/1955,302-84-1268,103293.6,2889 8332 8376 9307,90017,770-402-9802
rec-1108-dup-0,Giuseppi,Stephenson,Married,White,03/13/1955,,,68188 5547 8482 2221,90020,901-459-3081
rec-1108-org,James,Stephenson,Married,White,03/13/1955,440-07-9651,26167.8,8188 5547 8482 2221,90020,901-459-3081
rec-1109-org,Jack,White,Never Married,Black,05/26/1983,140-22-4356,72300.1,0817 0378 2083 0036,90001,802-084-0402
rec-111-dup-0,Mikhael,Quilliam,,,09/10/1951,222-63-7590,66931.3,7769 8759 39942649,90005,813-860-9230
rec-111-org,Michael,Quilliam,Married,White,09/10/1951,222-63-7590,66931.3,7769 8759 3994 2649,90005,813-860-9230
rec-1110-dup-0,Erjn,Humphreyz,Married,Asian,05/03/1976,,28987.5,5453 455 1267 7493,90017,626-747-5175
rec-1110-org,Erin,Humphreys,Married,Asian,05/03/1976,335-72-4329,28987.5,5453 4585 1267 7493,90017,626-747-5175
rec-1111-dup-0,Wilzon,Clarke,,,07/24/1988,193-32-3810,,9604 2817 7799 7803,90013,818-379-6078
rec-1111-org,Wilson,Clarke,Divorced,Black,07/24/1988,193-32-3810,98805.2,9604 2817 7799 7803,90013,818-379-6078
rec-1112-org,Jake,Paterson,Never Married,White,10/28/1951,130-47-1186,54124.8,4553 4254 1078 9112,90010,360-051-5435
rec-1113-org,Kyle,Condo,Married,White,07/25/1980,276-41-6962,69595.4,2320 4873 7141 6575,90012,980-691-7863
rec-1114-dup-0,Taylah,Penaiuna,,White,05/28/1961,025-57-3598,,5129 166 4852 3591,90009,912-794-0835
rec-1114-org,Taylah,Penaluna,Married,White,05/28/1961,025-57-3598,82980.2,5129 1766 4852 3591,90009,912-794-0835
rec-1115-org,Dillon,Zdanowicz,Never Married,White,11/05/1995,216-12-1674,185168.5,2824 3344 7037 8834,90008,984-178-5633
rec-1116-org,Joshua,Noble,Married,White,01/12/1976,446-36-7549,91895.6,3575 0005 5779 4661,90014,815-979-2951
rec-1117-dup-0,Alaba,Maston,Married,White,10/20/1984,,79171.8,3330 86312 2528 0801,90017,272-734-3670
rec-1117-org,Alana,Mason,Married,White,10/20/1984,119-47-8897,79171.8,3330 8631 2528 0801,90017,272-734-3670
rec-1118-org,Madeline,Lovelock,Married,White,01/23/1968,290-66-8261,38812.5,3975 3534 3058 6613,90006,352-128-3096
rec-1119-org,Georgia,Cother,Married,White,06/09/1961,050-27-7255,69950.4,3113 3203 7111 7598,90010,628-061-7423
rec-112-dup-0,Robert,Whi5e,,,03/14/1981,190-98-0622,61962.4,7929 0716 1040 1684,90017,
rec-112-org,Robert,White,Divorced,White,03/14/1981,190-98-0622,61962.4,7929 0716 1040 1684,90017,914-786-7290
rec-1120-dup-0,Roi,Chor1ey,Never Married,White,12/03/1964,698-86-5227,14894.2,2802 7946 88816 9217,90014,
rec-1120-org,Roy,Chorley,Never Married,White,12/03/1964,698-86-5227,14894.2,2802 7946 8816 9217,90014,413-117-5863
rec-1121-org,Tayla,Paterson,Married,White,09/17/1967,482-37-1603,41084.0,3543 0156 4569 8440,90006,650-772-4421
rec-1122-org,Alexander,Coleman,Married,White,06/18/1975,504-22-6048,53193.5,5766 4760 4882 8576,90003,678-332-2036
rec-1123-org,Caitlyn,Matthews,Never Married,Hispanic,07/14/1957,344-17-4107,137511.8,2602 3002 0157 9629,90002,931-922-9121
rec-1124-dup-0,Leon,Homann,,,06/03/1970,,154605.9,2445 6194 712 7562,90006,360-537-2042
rec-1124-org,Leon,Homann,Married,Hispanic,06/03/1970,250-94-4867,154605.9,2445 6194 3712 7562,90006,360-537-2042
rec-1125-org,Jessica,Kranz,Married,White,05/01/1967,223-98-8477,107555.8,3521 0986 5463 9364,90015,949-139-1678
rec-1126-dup-0,Flinn,Bissmir,Married,White,01/22/1985,,,6290 9549 7786 6696,90002,828-199-1444
rec-1126-org,Flynn,Bissmire,Married,White,01/22/1985,691-36-9432,28424.2,6290 9549 7786 6696,90002,828-199-1444
rec-1127-org,Andrew,Matthews,Never Married,Black,12/27/1950,248-98-9335,121035.2,1008 0383 5619 1866,90014,515-075-8623
rec-1128-org,Jade,Morrison,Married,Black,09/02/1994,169-03-0262,18609.0,5274 3993 1488 4488,90008,320-382-2067
rec-1129-org,Aneka,Berry,Married,Others,09/04/1948,344-03-8554,148011.7,7836 4421 2775 0842,90016,901-510-4127
rec-113-org,Claire,Calipari,Married,White,09/28/1951,455-64-2504,57580.2,7144 8111 8619 1216,90008,351-988-9252
rec-1130-org,Mikaela,Matthews,Never Married,Hispanic,07/02/1952,465-31-9020,73343.6,3866 4813 9779 7978,90006,501-629-5910
rec-1131-org,Isabelle,Ryan,Never Married,Black,11/12/1952,633-48-3792,36676.9,0134 2976 9357 6421,90002,224-894-0240
rec-1132-org,Felicity,Bilecki,Married,White,01/19/1985,464-95-1014,55874.0,0587 0605 1940 1492,90008,414-888-2995
rec-1133-org,Melinda,Poppleton,Never Married,White,12/08/1963,136-84-6861,76370.5,5334 9930 7135 3281,90020,253-206-9091
rec-1134-dup-0,Lia,Brookhouste,Never Married,White,09/16/1985,,,8348 1085 0266 0958,90001,
rec-1134-org,Lia,Brookhouse,Never Married,White,09/16/1985,025-25-4871,45858.5,8348 1085 0266 0958,90001,917-943-0465
rec-1135-org,Monique,Wilde,Married,Hispanic,01/22/1984,452-68-8870,22391.3,0790 2140 1294 2970,90014,864-868-5069
rec-1136-dup-0,Lokan,Ryan,,Hispanic,01/15/1951,,87077.4,0891 0468 9623 71397,90010,843-194-9357
rec-1136-org,Logan,Ryan,Never Married,Hispanic,01/15/1951,050-10-5506,87077.4,0891 0468 9623 7137,90010,843-194-9357
rec-1137-dup-0,Amy,Tastevski,Never Married,White,09/21/1968,,,6040 1350 49896 5802,90013,469-470-2389
rec-1137-org,Amy,Tasevski,Never Married,White,09/21/1968,098-83-5856,69981.1,6040 1350 9896 5802,90013,469-470-2389
rec-1138-org,Emiily,Rawlings,Married,White,04/24/1984,255-72-6737,80137.6,7344 7343 7475 0949,90001,606-067-2916
rec-1139-org,Harrison,Lowe,Divorced,Hispanic,08/23/1961,002-59-7405,64172.5,6834 3358 0404 3795,90004,563-353-2306
rec-114-org,Katherine,Clissold,Widowed,Black,06/03/1970,271-98-9364,29904.0,0351 1496 7221 6185,90013,415-442-9564
rec-1140-org,Yana,Jeffries,Married,White,05/06/1970,400-74-8298,35624.6,7411 8510 9907 3066,90016,502-607-1694
rec-1141-org,Joshua,Dixon,Divorced,White,06/09/1975,406-79-3150,29902.5,4786 8859 4077 0462,90013,713-531-8183
rec-1142-dup-0,Kyle,Majon,Married,,01/12/1977,722-40-7655,,2157 7732 3158 5762,90004,
rec-1142-org,Kyle,Mason,Married,Black,01/12/1977,722-40-7655,109689.6,2157 7732 3158 5762,90004,406-384-3897
rec-1143-dup-0,Riley,Seppelt,,,05/03/1991,,50233.4,710 0051 1304 7973,90006,570-352-2874
rec-1143-org,Riley,Seppelt,Married,White,05/03/1991,018-10-0689,50233.4,7110 0051 1304 7973,90006,570-352-2874
rec-1144-org,Claire,Abat,Married,Black,08/29/1961,516-67-9574,13367.5,5889 9552 2455 3048,90002,318-083-7511
rec-1145-org,Callum,Jackett,Never Married,Hispanic,05/20/1995,063-45-3383,68383.6,0131 3987 0139 0360,90013,234-617-2047
rec-1146-dup-0,Wilson,Jervis,Divorced,Hispanic,01/22/1989,,,6208 3071 276 3412,90005,
rec-1146-org,Wilson,Jervis,Divorced,Hispanic,01/22/1989,601-89-8778,73507.8,6208 3071 5276 3412,90005,860-904-3961
rec-1147-org,Kyle,Tuttleby,Never Married,Hispanic,03/12/1992,520-60-3500,115706.2,9027 6615 2813 8909,90014,262-967-2234
rec-1148-dup-0,Mattew,Cochrane,Married,,07/23/1959,,46867.2,6836 6774 1173 016,90005,828-451-5123
rec-1148-org,Matthew,Cochrane,Married,White,07/23/1959,447-22-5997,46867.2,6836 6774 1173 0016,90005,828-451-5123
rec-1149-org,Clement,Worsley,Never Married,Black,03/25/1953,599-49-5650,56035.0,0988 7781 1551 8194,90012,336-582-9261
rec-115-org,Noah,Revi,Married,Black,10/08/1969,560-63-6370,39348.5,0003 0199 9803 7829,90006,479-290-6139
rec-1150-dup-0,Nicholas,Whide,Married,White,02/26/1955,,71589.1,405 8852 2651 9100,90008,
rec-1150-org,Nicholas,White,Married,White,02/26/1955,459-66-2535,71589.1,4205 8852 2651 9100,90008,814-515-4622
rec-1151-dup-0,Rive,Whide,Married,White,12/20/1995,120-18-5350,,3847 0165 513 2992,90012,570-620-3546
rec-1151-org,Reeve,White,Married,White,12/20/1995,120-18-5350,57336.1,3847 0165 5193 2992,90012,570-620-3546
rec-1152-org,Antonio,Holna,Never Married,White,03/11/1966,115-34-0248,94670.1,8283 6426 2128 7494,90014,727-868-3204
rec-1153-dup-0,Jaclen,Braunack,Never Married,,06/22/1965,286-63-7622,82087.9,1269 5314 348 5257,90010,
rec-1153-org,Jaden,Braunack,Never Married,White,06/22/1965,286-63-7622,82087.9,1269 5314 3480 5257,90010,660-206-4907
rec-1154-org,Caitlin,Wimmer,Married,White,12/21/1972,024-79-8668,197252.3,1236 3845 2248 6389,90013,719-319-2729
rec-1155-org,Kyle,Clarke,Married,Hispanic,07/22/1955,684-11-8090,210090.6,0509 3601 8907 4049,90003,425-569-6355
rec-1156-org,Lachlan,White,Married,Black,06/07/1990,507-60-7570,33768.5,8850 0627 6635 5920,90002,512-482-4536
rec-1157-dup-0,Moniqu,Keahmeen,Married,,10/28/1986,694-67-4733,43470.3,6070 2953 2943 5460,90017,
rec-1157-org,Monique,Kermeen,Married,White,10/28/1986,694-67-4733,43470.3,6070 2953 2943 5460,90017,502-526-4854
rec-1158-dup-0,Emiily,Ryan,Never Married,,04/03/1985,640-99-2174,,66318 2564 8308 6840,90020,
rec-1158-org,Emiily,Ryan,Never Married,Asian,04/03/1985,640-99-2174,49597.2,6318 2564 8308 6840,90020,802-988-5174
rec-1159-dup-0,Sophie,Coleman,,,04/02/1992,474-71-4638,,9852 6527 9196 0202,90008,
rec-1159-org,Sophie,Coleman,Divorced,Black,04/02/1992,474-71-4638,19853.5,9852 6527 9196 0202,90008,858-136-8159
rec-116-org,Maddison,Browne,Never Married,Hispanic,09/18/1980,712-61-9196,29848.1,3454 7659 3170 9597,90002,508-664-5907
rec-1160-dup-0,Lara,Dietrich,,Hispanic,08/22/1976,,20383.7,4539 7590 77935 0832,90014,
rec-1160-org,Lara,Dietrich,Married,Hispanic,08/22/1976,724-84-7779,20383.7,4539 7590 7735 0832,90014,269-696-1768
rec-1161-org,Jacob,Spears,Never Married,Hispanic,09/11/1967,209-71-9046,180101.5,8334 8852 8770 3499,90015,478-373-1989
rec-1162-org,Kaleb,Seppelt-deakin,Married,White,03/24/1966,060-67-5124,94353.8,8389 4384 6881 9467,90010,715-195-2545
rec-1163-org,Zachary,Seppelt,Widowed,White,08/24/1990,036-72-9100,69549.4,9533 9087 5321 7833,90001,872-979-5216
rec-1164-org,Benjamin,Van de kamp,Never Married,White,01/12/1973,349-39-3472,128550.2,4789 7678 6549 0030,90016,603-423-5601
rec-1165-dup-0,Thomas,Wajg,Widowed,White,12/19/1992,,,2133 6639 846 0679,90001,816-402-1651
rec-1165-org,Thomas,Wang,Widowed,White,12/19/1992,401-97-7402,74593.7,2133 6639 5846 0679,90001,816-402-1651
rec-1166-dup-0,Rhiannon,Geoahge,Married,,04/07/1977,689-86-6429,,0550 14698 8787 8431,90005,534-683-1606
rec-1166-org,Rhiannon,George,Married,White,04/07/1977,689-86-6429,97845.5,0550 1468 8787 8431,90005,534-683-1606
rec-1167-org,Lachlan-john,Grosser,Never Married,Hispanic,05/13/1984,337-84-9723,56604.3,9755 2748 6739 1918,90004,985-015-1133
rec-1168-dup-0,Coopdr,Campbel,Never Married,White,09/06/1968,244-75-5257,,0674 34318 6546 4084,90020,531-438-5529
rec-1168-org,Cooper,Campbell,Never Married,White,09/06/1968,244-75-5257,48768.8,0674 3418 6546 4084,90020,531-438-5529
rec-1169-dup-0,Ka,Timst,,White,04/26/1947,,,3496 9124 7758 6993,90007,724-052-6908
rec-1169-org,Ka,Tims,Married,White,04/26/1947,024-93-0229,85036.8,3496 9124 7758 6993,90007,724-052-6908
rec-117-org,Dylan,Kempe,Never Married,Hispanic,05/09/1969,438-94-5775,449378.9,1047 3683 5715 2455,90010,216-060-1806
rec-1170-org,Lucas,Thorpe,Married,White,10/27/1997,140-40-1118,264776.5,6858 2958 5462 7955,90002,626-155-2356
rec-1171-dup-0,Antonio,Sulmah,,Hispanic,05/14/1982,,92861.0,8307 8633 6572 44304,90008,252-444-6622
rec-1171-org,Antonio,Sulman,Never Married,Hispanic,05/14/1982,425-84-9162,92861.0,8307 8633 6572 4304,90008,252-444-6622
rec-1172-org,Bayley,Kowald,Married,White,04/11/1982,608-68-6126,77310.5,5960 3419 8317 0704,90006,380-715-9415
rec-1173-dup-0,Xavieah,Hick,Married,,04/15/1950,,107724.2,9804 3885 914 6385,90009,717-524-9993
rec-1173-org,Xavier,Hick,Married,White,04/15/1950,569-65-2205,107724.2,9804 3885 9814 6385,90009,717-524-9993
rec-1174-org,Mitchell,Benjamin,Married,Hispanic,10/10/1958,386-82-9456,28072.9,3642 4235 4373 1591,90006,951-961-2648
rec-1175-org,Bayley,Mitton,Married,White,07/22/1955,017-32-5110,44883.2,9927 6988 1584 5421,90012,831-802-8938
rec-1176-dup-0,Mia,Eecscell,,White,06/24/1949,473-88-8653,29392.3,9382 3182 504 7932,90009,
rec-1176-org,Mia,Excell,Never Married,White,06/24/1949,473-88-8653,29392.3,9382 3182 5904 7932,90009,443-856-3028
rec-1177-org,Jake,Mcgarrigan,Married,White,12/19/1973,704-80-2448,93721.8,1266 3090 2091 8590,90004,862-434-5328
rec-1178-dup-0,Jordan,Jessup,,,03/01/1976,,,9196 8033 1906 8884,90008,360-178-4720
